"Case ID";"Throughput time"
"300450080656300040";"5"
"300450079631300030";"54"
"300450079590300010";"111"
"300450081000700010";"2"
"300450081139900010";"12"
"300450078241000070";"65"
"300450080987200010";"57"
"300450081521800010";"7"
"300450077593500010";"41"
"300450078964500110";"70"
"300450081547200020";""
"300450078836200210";""
"300450077864900010";"172"
"300450078408100060";"7"
"300450077664800060";"14"
"300450080514600010";"43"
"505453003195300020";"162"
"300450080945000030";"10"
"300450078196000010";"38"
"300450080649100030";"44"
"300450081626600030";"0"
"300450079129300010";"31"
"300450080419500010";"47"
"300450076918800020";"0"
"505451066583100030";"11"
"300450080212100230";"17"
"300450078871700010";"6"
"300450079723400010";"86"
"300450076952600010";"0"
"300450079334300010";"7"
"300450080796200350";"31"
"300450077551600030";"36"
"300450079871900060";"74"
"300450077664800020";"14"
"300450081594500030";"0"
"300450079323400170";"15"
"300450080916500010";"0"
"300450079221100080";"108"
"505453003303700020";"9"
"300450078034400020";"74"
"300450081038000010";"26"
"300450080793700020";""
"300450080166600010";"30"
"300450079906500110";"14"
"300450077741600030";"48"
"300450080251600040";"61"
"300450079607300020";"75"
"300450077410800050";"28"
"300450079185800020";"3"
"300450081330000140";"0"
"300450081188900610";""
"300450081427200010";"12"
"300450078854700010";"62"
"300450080650200080";"16"
"300450081180500020";"13"
"300450081339000030";""
"505453003195300100";"162"
"300450080997400420";"14"
"300450081587000130";"24"
"300450080055800020";"10"
"300450078327900180";"21"
"300450079818500010";"28"
"300450080589700130";"40"
"300450080985000220";"7"
"300450079903200020";"56"
"300450078934300400";"14"
"300450083314500010";""
"300450079775700020";"63"
"300450079230400070";"118"
"300450080474900010";"41"
"300450077772300110";"21"
"300450080782200010";"24"
"300450080956800160";"10"
"300450078872000020";"45"
"300450080349100040";"50"
"300450077722000170";"0"
"300450080600600020";"0"
"300450078600400170";"6"
"300450079783900030";""
"300450079267800010";"45"
"300450083820400010";"35"
"300450079264900050";"100"
"300450078498100010";"89"
"300450081339000070";""
"300450077893800010";"0"
"300450078756000010";"21"
"300450077346800010";"179"
"300450081343000010";"0"
"300450078614700030";"10"
"300450083149400010";""
"300450077493700130";"7"
"300450077495600010";"53"
"300450081295200010";""
"300450080208900010";"145"
"300450078203700020";"98"
"300450080109800010";"8"
"300450080474300010";"51"
"505451067361200010";"114"
"505451066006400010";""
"300450078019800100";"11"
"300450077844500480";"75"
"300450081446300010";""
"300450079238100010";"70"
"300450079524700020";"10"
"300450077659300080";"166"
"300450080748300010";"34"
"300450077729600020";"88"
"300450080285600010";"19"
"300450077204600020";"143"
"300450079947200020";"75"
"300450076055700010";"41"
"300450080783500010";""
"300450077466900010";"26"
"300450078389000020";""
"300450077885800030";"11"
"300450078571500030";"54"
"300450082401800050";""
"300450081321100050";""
"300450080688500040";"15"
"300450077679500080";"105"
"300450080992600010";"30"
"300450079964600140";"10"
"300450079670900040";"11"
"300450078804500010";"80"
"300450077967201470";"83"
"300450080149800110";"52"
"300450079086700010";"18"
"300450078003400010";"9"
"300450081588100020";"5"
"300450079290500020";"0"
"300450079196800010";"68"
"300450076702600010";"0"
"300450078712900010";"85"
"300450079301400030";"50"
"300450080050900020";"64"
"300450080476700010";""
"300450080661500040";"6"
"300450076442400030";"0"
"300450080252900010";"61"
"300450077228000010";"32"
"300450080215500010";"22"
"300450077835900010";"1"
"300450078898300020";"63"
"300450078601900050";"132"
"300450077839700030";"76"
"300450078600000020";"83"
"300450078636100020";"115"
"300450080025500010";"52"
"300450078917800010";"55"
"300450078731700020";"5"
"300450075926700010";""
"300450080660900010";"29"
"300450076563300020";"0"
"300450079936000810";"22"
"300450081136600150";"19"
"300450081443600100";""
"300450078855700010";"98"
"300450078252300050";"90"
"300450077407500010";"8"
"300450077565800010";"105"
"300450080263100010";""
"300450076927000030";"0"
"300450076266100030";""
"300450080986400010";"51"
"300450078460100010";"160"
"300450079764500050";"83"
"300450081038400020";"13"
"300450079791600040";"19"
"300450081264400010";"20"
"505451068083400020";"57"
"300450077732700130";"161"
"300450077918900010";"65"
"300450082401800070";""
"300450081530700080";"0"
"300450078774700010";"11"
"300450081138600010";"7"
"300450081159400130";"16"
"300450081145800020";"5"
"300450079694600030";"81"
"300450079719700020";"43"
"300450080596900050";"5"
"300450079771200010";"61"
"300450077728500110";"0"
"505451069257300020";"2"
"300450082461900060";""
"300450081188900370";""
"300450077693600270";"13"
"300450078876500200";"14"
"300450077692600020";"74"
"300450079309100070";"23"
"300450080726100010";"44"
"300450079765000010";"98"
"300450077534300010";"56"
"300450079445000010";"0"
"300450077107300010";"2"
"300450076985300010";"29"
"300450079227700100";"98"
"505454000798300010";"64"
"300450080166800020";"28"
"300450080168800010";"0"
"300450081286200020";"0"
"300450078279200010";""
"300450078865000280";""
"300450077687700010";"74"
"300450078454200020";"52"
"300450081006200010";"0"
"300450077228500010";"40"
"300450080336400030";"36"
"300450079967300030";"24"
"300450078329000020";"52"
"300450078326800020";"46"
"300450077871000070";"13"
"505451067786600030";"84"
"300450081038500080";"89"
"300450080956800030";"10"
"300450077783500120";"14"
"300450079888500010";"70"
"300450079055800270";"27"
"505453003356200040";"0"
"300450079481000090";"16"
"300450080898900020";"0"
"300450080688500070";"15"
"300450077879700010";"13"
"300450081238700490";"5"
"300450078334800010";"40"
"505451066595600010";"58"
"300450079287601080";""
"300450081934000040";"114"
"300450077625200020";"45"
"300450080421400010";"33"
"300450079477400120";"7"
"300450076944100020";"23"
"300450081001500110";"14"
"300450081731600030";""
"300450078939800010";"59"
"300450080452000010";"45"
"300450077639800020";"12"
"300450080641400020";"37"
"505451066181600010";"10"
"300450079186500010";"110"
"300450081531300030";"57"
"300450079248600300";"7"
"300450080565600030";"47"
"300450081188900830";""
"300450080661100120";"13"
"300450076714400010";"0"
"300450076106200020";"0"
"300450079057200020";"109"
"300450077582300200";"45"
"300450080213600130";"17"
"300450080110300010";"68"
"300450080288500010";"61"
"300450079380900010";"88"
"300450080050500030";""
"300450078317100010";"62"
"300450077529500280";"1"
"300450077464700010";"26"
"300450079244500570";"2"
"300450081613900020";"1"
"300450077739800020";"52"
"300450077967400070";"108"
"300450079819300100";"18"
"300450079707400020";"49"
"300450079966600010";"9"
"300450076409100200";"28"
"300450076304800010";"0"
"300450080108600010";"8"
"300450081060600010";""
"505T1511K003600010";"41"
"300450076965300010";""
"300450076142100070";"40"
"300450079403000010";"102"
"300450078993300260";"27"
"300450081167300040";"63"
"300450077562000040";"25"
"300450079515700010";"7"
"300450079988800020";"70"
"300450077402400010";"0"
"300450081519300020";"0"
"300450079016400010";"28"
"300450079248800010";"7"
"300450076140000030";"0"
"300450079949500030";"12"
"300450080476800010";"0"
"300450078892300010";"55"
"300450076590800020";"73"
"300450079444700030";""
"300450078180000080";"11"
"300450081248800010";"15"
"300450077915900030";"65"
"300450078619700300";"17"
"300450081213300070";"13"
"300450077901000020";"31"
"300450075976100060";"0"
"300450079770800010";"118"
"300450078445100020";"39"
"300450077673900010";"47"
"300450080996600010";"0"
"300450078532600030";"86"
"300450078246600010";"83"
"300450081126100010";"13"
"300450080741700170";"15"
"300450081270600110";"4"
"300450079283900130";"13"
"300450081465600050";"0"
"300450081086000030";"30"
"300450079221300030";"72"
"505450051627900210";"59"
"300450077636900040";"54"
"300450076353300030";"0"
"300450078682200030";""
"300450079200800010";"69"
"300450080441700010";"47"
"300450076007400010";"0"
"300450078541000020";"58"
"300450079045300010";""
"300450079498000010";"0"
"300450079324900010";"15"
"300450077455500010";"56"
"300450079345400020";"74"
"300450080558200010";"46"
"300450079351500160";"18"
"300450079796800010";"46"
"300450080031600030";"36"
"505450051627900060";"59"
"300450078313000010";"32"
"300450080467100010";"7"
"300450079558900040";"9"
"300450077145100030";"54"
"300450083807700080";"0"
"505453003249400080";"71"
"300450077746100070";"5"
"300450079034100020";"53"
"300450080583000010";"18"
"505453003251600010";"115"
"300450078200400030";"98"
"300450077561900010";"84"
"300450080305100010";"41"
"300450081923400010";"5"
"300450081129500010";"86"
"300450080933900300";"27"
"300450078684700110";"8"
"300450075696100010";""
"300450081178400010";"8"
"300450081631700010";"0"
"300450080908200070";"35"
"300450079607300010";"75"
"300450080765500010";"41"
"300450080935100280";"25"
"300450081160600030";"10"
"300450079851700010";"54"
"300450078026500020";""
"300450081152600010";"138"
"300450081398200100";"0"
"300450081641200010";""
"300450076326100070";"0"
"300450081307300010";"16"
"300450077084500010";"54"
"300450078199600010";"31"
"300450076728600010";"0"
"300450078750800010";"70"
"505450051185900010";""
"300450081392500010";""
"300450079227500010";""
"300450079501400020";"53"
"300450076679600010";"11"
"300450076559200010";"0"
"300450079501800010";"46"
"300450079135900010";"74"
"300450079388100080";"17"
"300450079454000020";"62"
"300450080537900010";"57"
"505450052197000010";""
"300450080236800650";"12"
"300450081121700020";"12"
"300450079105000010";"76"
"300450079128900010";"31"
"300450079912900280";"37"
"300450079934800010";""
"300450079845700130";"17"
"300450080212100130";"17"
"300450077412400010";"13"
"300450079486100140";"16"
"300450077173000100";"0"
"300450078853700320";"105"
"300450080905000010";"35"
"300450079701000010";"51"
"300450077778000020";"23"
"300450078680100010";"29"
"300450077815300010";"115"
"300450079176900010";"59"
"300450079094000040";"87"
"300450079659100010";"142"
"300450079948900120";"10"
"300450077559600040";"29"
"300450081342500110";"2"
"300450081702500050";"21"
"300450081253300020";"6"
"300450080590900230";""
"300450079309100160";"44"
"300450076823400010";"4"
"300450077967200660";"104"
"300450076566400090";"0"
"300450077781300020";"45"
"300450078407800010";"12"
"300450077374700010";"37"
"300450081031200050";"0"
"300450080873600020";"13"
"300450079483900010";"21"
"300450079903100010";"68"
"300450079241300150";"118"
"505450051739800010";"121"
"300450080606300040";"11"
"300450076783400060";"32"
"300450077820500030";"101"
"300450078293700010";"28"
"300450080504700650";""
"300450079676300010";"5"
"300450078061500200";"45"
"300450081181700060";"8"
"300450080933900150";"11"
"505452000187000280";""
"300450076289800010";"0"
"505453003256100080";"95"
"300450076466000020";""
"300450079980300010";"72"
"300450079284500070";"8"
"300450080207900020";"62"
"300450083568200010";""
"300450079294600220";"19"
"300450078918200010";"60"
"300450079478300260";"26"
"300450078875000050";"7"
"300450079890100010";"47"
"300450079287600040";"35"
"300450080008400030";"74"
"300450076445600010";"0"
"300450078063700280";"19"
"300450077134700020";"40"
"300450078033400010";"60"
"300450080410900010";"53"
"300450077090000120";"70"
"300450079336300010";"7"
"300450078887200010";"58"
"300450079912900030";"26"
"300450079271100020";"160"
"300450081516600020";"0"
"300450081037000190";"0"
"300450076056600010";"0"
"300450078047900120";"5"
"505454000804200010";"27"
"300450077036100010";"69"
"300450078221500010";"37"
"300450082115800040";"12"
"300450080005400010";"4"
"300450079817700010";"11"
"300450078934800010";"124"
"300450080151900010";"38"
"300450079471600010";"54"
"300450076506400030";"70"
"300450077465300070";"0"
"300450077230900230";"11"
"505453003147400010";"34"
"300450077493700030";"6"
"300450078361900010";"35"
"300450078401000040";"70"
"300450078843900080";"106"
"300450078875000100";"5"
"505451067954700030";"9"
"300450080341000010";"8"
"300450079966000030";"12"
"300450078601400220";"27"
"300450079244500220";"2"
"300450080817100030";"29"
"300450079371100060";"101"
"300450080745800010";"34"
"300450081237700070";"20"
"300450078047700130";"31"
"300450077534800010";"39"
"300450079003100010";"43"
"300450077473100060";"6"
"300450077926900170";"3"
"300450076442100010";"0"
"300450079879600030";"69"
"300450077000000040";"19"
"505454000790500010";"73"
"300450078911300020";"0"
"300450080838300010";"0"
"300450076059000010";"0"
"300450076509600020";"0"
"300450080055800010";"10"
"300450079973400010";"7"
"300450078997300010";"34"
"300450077265900010";"49"
"505454000791800010";"120"
"300450077071300030";"9"
"300450076456000010";"0"
"300450078643800020";"2"
"300450080403800030";"48"
"300450080244300010";""
"300450078716300020";"47"
"300450077678700060";"40"
"300450075908900010";"0"
"300450080796800310";""
"300450076883900010";"0"
"300450075901300010";""
"300450080802700010";"35"
"300450078672900030";"100"
"300450079826100030";"52"
"300450080347800020";"35"
"300450079600500010";""
"300450077121700010";""
"300450077366600030";"47"
"300450075974200470";""
"300450078815700010";"87"
"300450081188900780";""
"300450078090500020";"59"
"300450076970400010";"26"
"300450076607400010";"47"
"300450078017501040";"43"
"300450078453500020";"84"
"300450078281000010";"68"
"300450077528500010";"59"
"505451067439600020";"70"
"300450081136600300";"10"
"300450079962100010";"38"
"300450080998300430";"14"
"300450079967100490";""
"300450078228000010";"70"
"300450076872500010";"0"
"300450077898500160";"12"
"300450080945000170";"20"
"300450079538200200";"1"
"300450076521800010";"0"
"300450079287600510";""
"300450077499600040";"49"
"300450076184300400";"0"
"300450076262700030";""
"300450079221500080";"107"
"505451068872000010";"0"
"300450080809600020";"28"
"300450081051700020";""
"300450080561800020";"20"
"300450079009000030";"118"
"300450080203800090";"59"
"300450080822300090";"21"
"300450080396600040";"55"
"300450081503200010";"0"
"300450079852100010";"66"
"300450080253000010";"35"
"300450078223200010";"39"
"300450080194700060";"13"
"300450078729500010";"33"
"300450078268500010";"153"
"505454000792900010";"66"
"300450077150600040";""
"300450079943800020";"55"
"300450077679200010";"84"
"300450078063000010";"68"
"300450078588300070";"22"
"300450079912600050";"7"
"505450051750700180";"57"
"300450080018500010";"34"
"300450079601500050";"52"
"300450078853700480";"125"
"300450079536200010";"39"
"300450077801200010";"55"
"300450080704600040";"37"
"300450080517700010";"36"
"300450079720400060";"15"
"300450080536600030";"36"
"300450078492100010";"14"
